,index,Driver,Vehicle,Tire,Glider,GroundSpeed,WaterSpeed,AirSpeed,AntiGravitySpeed,Acceleration,Weight,GroundHandling,WaterHandling,AirHandling,AntiGravityHandling,Traction,MiniTurbo,Total,Balance,AverageSpeed,WeightedSpeed,AverageHandling,WeightedHandling,GroundMastery,WaterMastery,AirMastery,AntiGravityMastery,DriftMastery,CollisionMastery
100,26545,Baby Rosalina,Landship,Button,Cloud Glider,1.25,2.75,2.0,1.5,5.25,0.75,5.0,5.0,4.75,4.75,4.0,5.25,42.25,3.256641390182662,1.875,1.7,4.875,4.9,3.125,3.875,3.375,3.125,4.708333333333333,2.875
101,71043,Dry Bones,Pipe Frame,Roller,Cloud Glider,1.25,2.75,2.25,1.5,5.5,1.25,5.25,4.75,4.75,5.0,4.0,5.25,43.5,3.2993985021335965,1.9375,1.725,4.9375,5.025,3.25,3.75,3.5,3.25,4.729166666666667,3.25
102,17670,Baby Daisy,Landship,Roller,Wario Wing,1.25,2.75,2.5,1.0,5.0,1.25,5.5,5.75,5.25,4.75,4.5,5.25,44.75,3.1583778971523584,1.875,1.6,5.3125,5.3,3.375,4.25,3.875,2.875,5.020833333333333,3.375
103,29584,Baby Rosalina,Landship,Roller,Wario Wing,1.25,2.75,2.5,1.0,5.25,1.25,5.25,5.5,5.0,4.5,4.0,5.25,43.5,3.230626715986189,1.875,1.6,5.0625,5.05,3.25,4.125,3.75,2.75,4.770833333333333,3.25
104,18411,Baby Daisy,Tanooki Kart,Roller,Cloud Glider,1.25,2.75,2.5,1.75,4.25,1.5,5.5,5.25,5.5,5.25,5.0,4.75,45.25,3.31295600998598,2.0625,1.825,5.375,5.375,3.375,4.0,4.0,3.5,5.041666666666667,3.5
105,30177,Baby Rosalina,Tanooki Kart,Roller,Cloud Glider,1.25,2.75,2.5,1.75,4.5,1.5,5.25,5.0,5.25,5.0,4.5,4.75,44.0,3.417663790849784,2.0625,1.825,5.125,5.125,3.25,3.875,3.875,3.375,4.791666666666667,3.375
106,17834,Baby Daisy,Landship,Roller,Super Glider,1.25,3.0,2.5,0.75,5.0,1.0,5.5,5.5,5.25,5.0,4.75,5.25,44.75,3.1006629944619983,1.875,1.575,5.3125,5.325,3.375,4.25,3.875,2.875,5.104166666666667,3.25
107,29582,Baby Rosalina,Landship,Roller,Super Glider,1.25,3.0,2.5,0.75,5.25,1.0,5.25,5.25,5.0,4.75,4.25,5.25,43.5,3.1768533694835086,1.875,1.575,5.0625,5.075,3.25,4.125,3.75,2.75,4.854166666666667,3.125
108,73686,Dry Bones,Landship,Roller,Peach Parasol,1.25,3.0,2.5,1.25,5.5,1.25,5.0,5.25,5.0,4.25,4.25,5.25,43.75,3.2961996578059374,2.0,1.725,4.875,4.825,3.125,4.125,3.75,2.75,4.791666666666667,3.125
109,76469,Dry Bones,Landship,Roller,Cloud Glider,1.25,3.25,2.5,1.25,5.5,1.0,5.0,5.0,5.0,4.5,4.5,5.25,44.0,3.2701375076543684,2.0625,1.775,4.875,4.85,3.125,4.125,3.75,2.875,4.875,3.0
110,20309,Baby Daisy,Buggybud,Monster,Wario Wing,1.5,1.5,1.75,2.0,4.25,2.25,4.75,4.75,4.75,4.5,4.75,4.5,41.25,3.534002821533164,1.6875,1.675,4.6875,4.675,3.125,3.125,3.25,3.25,4.645833333333333,3.5
111,32223,Baby Rosalina,Buggybud,Monster,Wario Wing,1.5,1.5,1.75,2.0,4.5,2.25,4.5,4.5,4.5,4.25,4.25,4.5,40.0,3.6293111663153166,1.6875,1.675,4.4375,4.425,3.0,3.0,3.125,3.125,4.395833333333333,3.375
112,20338,Baby Daisy,Buggybud,Slim,Peach Parasol,1.5,1.5,1.75,2.5,4.5,1.5,5.75,5.5,5.75,5.25,3.25,4.75,43.5,3.198800904447767,1.8125,1.825,5.5625,5.55,3.625,3.5,3.75,3.875,4.520833333333333,3.625
113,26218,Baby Rosalina,Buggybud,Slim,Peach Parasol,1.5,1.5,1.75,2.5,4.75,1.5,5.5,5.25,5.5,5.0,2.75,4.75,42.25,3.2664463281071066,1.8125,1.825,5.3125,5.3,3.5,3.375,3.625,3.75,4.270833333333333,3.5
114,79228,Dry Bones,Buggybud,Cushion,Wario Wing,1.5,1.5,2.75,2.0,5.0,1.75,4.75,4.25,4.75,4.5,4.25,4.75,41.75,3.556132350982685,1.9375,1.775,4.5625,4.575,3.125,2.875,3.75,3.25,4.520833333333333,3.25
115,73329,Dry Bones,Buggybud,Sponge,Wario Wing,1.5,1.5,2.75,2.0,5.0,1.75,4.75,4.25,4.75,4.75,4.25,4.75,42.0,3.5383695281078613,1.9375,1.775,4.625,4.65,3.125,2.875,3.75,3.375,4.541666666666667,3.25
116,18672,Baby Daisy,W 25 Silver Arrow,Cushion,Peach Parasol,1.5,1.5,2.75,2.25,4.5,1.5,5.0,4.5,5.25,4.75,4.75,4.75,43.0,3.461356362758341,2.0,1.85,4.875,4.85,3.25,3.0,4.0,3.5,4.791666666666667,3.25
117,18644,Baby Daisy,W 25 Silver Arrow,Sponge,Peach Parasol,1.5,1.5,2.75,2.25,4.5,1.5,5.0,4.5,5.25,5.0,4.75,4.75,43.25,3.4425460267513905,2.0,1.85,4.9375,4.925,3.25,3.0,4.0,3.625,4.8125,3.25
118,28078,Baby Rosalina,W 25 Silver Arrow,Cushion,Peach Parasol,1.5,1.5,2.75,2.25,4.75,1.5,4.75,4.25,5.0,4.5,4.25,4.75,41.75,3.5482834089926296,2.0,1.85,4.625,4.6,3.125,2.875,3.875,3.375,4.541666666666667,3.125
119,28048,Baby Rosalina,W 25 Silver Arrow,Sponge,Peach Parasol,1.5,1.5,2.75,2.25,4.75,1.5,4.75,4.25,5.0,4.75,4.25,4.75,42.0,3.5306154658868536,2.0,1.85,4.6875,4.675,3.125,2.875,3.875,3.5,4.5625,3.125
120,18960,Baby Daisy,Cat Cruiser,Cushion,Peach Parasol,1.5,1.5,3.0,2.0,4.5,1.75,5.0,4.25,5.5,4.5,4.25,4.75,42.5,3.5082296464003626,2.0,1.8,4.8125,4.75,3.25,2.875,4.25,3.25,4.604166666666667,3.375
121,22462,Baby Daisy,Cat Cruiser,Sponge,Peach Parasol,1.5,1.5,3.0,2.0,4.5,1.75,5.0,4.25,5.5,4.75,4.25,4.75,42.75,3.4919722392234536,2.0,1.8,4.875,4.825,3.25,2.875,4.25,3.375,4.625,3.375
122,32782,Baby Rosalina,Cat Cruiser,Cushion,Peach Parasol,1.5,1.5,3.0,2.0,4.75,1.75,4.75,4.0,5.25,4.25,3.75,4.75,41.25,3.581273778733511,2.0,1.8,4.5625,4.5,3.125,2.75,4.125,3.125,4.354166666666667,3.25
123,32752,Baby Rosalina,Cat Cruiser,Sponge,Peach Parasol,1.5,1.5,3.0,2.0,4.75,1.75,4.75,4.0,5.25,4.5,3.75,4.75,41.5,3.5664993050492644,2.0,1.8,4.625,4.575,3.125,2.75,4.125,3.25,4.375,3.25
124,14586,Baby Daisy,Buggybud,Monster,Super Glider,1.5,1.75,1.75,1.75,4.25,2.0,4.75,4.5,4.75,4.75,5.0,4.5,41.25,3.495744672301577,1.6875,1.65,4.6875,4.7,3.125,3.125,3.25,3.25,4.729166666666667,3.375
125,26192,Baby Rosalina,Buggybud,Monster,Super Glider,1.5,1.75,1.75,1.75,4.5,2.0,4.5,4.25,4.5,4.5,4.5,4.5,40.0,3.5965410694655264,1.6875,1.65,4.4375,4.45,3.0,3.0,3.125,3.125,4.479166666666667,3.25
126,73230,Dry Bones,Buggybud,Monster,Peach Parasol,1.5,1.75,1.75,2.25,4.75,2.25,4.25,4.25,4.5,4.0,4.5,4.5,40.25,3.6880863503101953,1.8125,1.8,4.25,4.2,2.875,3.0,3.125,3.125,4.416666666666667,3.25
127,20341,Baby Daisy,Buggybud,Slim,Cloud Glider,1.5,1.75,1.75,2.5,4.5,1.25,5.75,5.25,5.75,5.5,3.5,4.75,43.75,3.1989323452547103,1.875,1.875,5.5625,5.575,3.625,3.5,3.75,4.0,4.604166666666667,3.5
128,32173,Baby Rosalina,Buggybud,Slim,Cloud Glider,1.5,1.75,1.75,2.5,4.75,1.25,5.5,5.0,5.5,5.25,3.0,4.75,42.5,3.271780562474075,1.875,1.875,5.3125,5.325,3.5,3.375,3.625,3.875,4.354166666666667,3.375
129,20451,Baby Daisy,Buggybud,Normal,Wario Wing,1.5,1.75,2.25,2.0,4.75,1.75,5.5,5.25,5.25,5.25,4.25,4.75,44.25,3.337837525718653,1.875,1.775,5.3125,5.35,3.5,3.5,3.75,3.625,4.770833333333333,3.625
130,32057,Baby Rosalina,Buggybud,Normal,Wario Wing,1.5,1.75,2.25,2.0,5.0,1.75,5.25,5.0,5.0,5.0,3.75,4.75,43.0,3.417663790849784,1.875,1.775,5.0625,5.1,3.375,3.375,3.625,3.5,4.520833333333333,3.5
131,79179,Dry Bones,Buggybud,Button,Wario Wing,1.5,1.75,2.25,2.25,5.25,1.5,5.0,4.75,4.5,5.0,3.5,5.0,42.25,3.4461984546203324,1.9375,1.85,4.8125,4.9,3.25,3.25,3.375,3.625,4.4375,3.25
132,18806,Baby Daisy,W 25 Silver Arrow,Button,Peach Parasol,1.5,1.75,2.25,2.5,4.75,1.25,5.25,5.0,5.0,5.25,4.0,5.0,43.5,3.3710711829827886,2.0,1.925,5.125,5.175,3.375,3.375,3.625,3.875,4.708333333333333,3.25
133,30372,Baby Rosalina,W 25 Silver Arrow,Button,Peach Parasol,1.5,1.75,2.25,2.5,5.0,1.25,5.0,4.75,4.75,5.0,3.5,5.0,42.25,3.4389021442742562,2.0,1.925,4.875,4.925,3.25,3.25,3.5,3.75,4.458333333333333,3.125
134,12203,Baby Daisy,Pipe Frame,Cushion,Wario Wing,1.5,1.75,2.5,1.5,4.5,1.75,5.25,4.75,4.75,4.75,4.5,4.75,42.25,3.4498594882848184,1.8125,1.65,4.875,4.95,3.375,3.25,3.625,3.125,4.708333333333333,3.5
135,12168,Baby Daisy,Pipe Frame,Sponge,Wario Wing,1.5,1.75,2.5,1.5,4.5,1.75,5.25,4.75,4.75,5.0,4.5,4.75,42.5,3.430281824175068,1.8125,1.65,4.9375,5.025,3.375,3.25,3.625,3.25,4.729166666666667,3.5
136,33373,Baby Rosalina,Pipe Frame,Cushion,Wario Wing,1.5,1.75,2.5,1.5,4.75,1.75,5.0,4.5,4.5,4.5,4.0,4.75,41.0,3.5331955987538244,1.8125,1.65,4.625,4.7,3.25,3.125,3.5,3.0,4.458333333333333,3.375
137,23928,Baby Rosalina,Pipe Frame,Sponge,Wario Wing,1.5,1.75,2.5,1.5,4.75,1.75,5.0,4.5,4.5,4.75,4.0,4.75,41.25,3.5147505566097967,1.8125,1.65,4.6875,4.775,3.25,3.125,3.5,3.125,4.479166666666667,3.375
138,21164,Baby Daisy,Cat Cruiser,Button,Peach Parasol,1.5,1.75,2.5,2.25,4.75,1.5,5.25,4.75,5.25,5.0,3.5,5.0,43.0,3.4248617184321226,2.0,1.875,5.0625,5.075,3.375,3.25,3.875,3.625,4.520833333333333,3.375
139,30666,Baby Rosalina,Cat Cruiser,Button,Peach Parasol,1.5,1.75,2.5,2.25,5.0,1.5,5.0,4.5,5.0,4.75,3.0,5.0,41.75,3.479465056254374,2.0,1.875,4.8125,4.825,3.25,3.125,3.75,3.5,4.270833333333333,3.25
140,79229,Dry Bones,Buggybud,Cushion,Super Glider,1.5,1.75,2.75,1.75,5.0,1.5,4.75,4.0,4.75,4.75,4.5,4.75,41.75,3.5096586215761088,1.9375,1.75,4.5625,4.6,3.125,2.875,3.75,3.25,4.604166666666667,3.125
141,73318,Dry Bones,Buggybud,Sponge,Super Glider,1.5,1.75,2.75,1.75,5.0,1.5,4.75,4.0,4.75,5.0,4.5,4.75,42.0,3.488679084677609,1.9375,1.75,4.625,4.675,3.125,2.875,3.75,3.375,4.625,3.125
142,19851,Baby Daisy,W 25 Silver Arrow,Cushion,Cloud Glider,1.5,1.75,2.75,2.25,4.5,1.25,5.0,4.25,5.25,5.0,5.0,4.75,43.25,3.4316397773856964,2.0625,1.9,4.875,4.875,3.25,3.0,4.0,3.625,4.875,3.125
143,18647,Baby Daisy,W 25 Silver Arrow,Sponge,Cloud Glider,1.5,1.75,2.75,2.25,4.5,1.25,5.0,4.25,5.25,5.25,5.0,4.75,43.5,3.4099028045716544,2.0625,1.9,4.9375,4.95,3.25,3.0,4.0,3.75,4.895833333333333,3.125
144,28083,Baby Rosalina,W 25 Silver Arrow,Cushion,Cloud Glider,1.5,1.75,2.75,2.25,4.75,1.25,4.75,4.0,5.0,4.75,4.5,4.75,42.0,3.5229021082480068,2.0625,1.9,4.625,4.625,3.125,2.875,3.875,3.5,4.625,3.0
145,33929,Baby Rosalina,W 25 Silver Arrow,Sponge,Cloud Glider,1.5,1.75,2.75,2.25,4.75,1.25,4.75,4.0,5.0,5.0,4.5,4.75,42.25,3.5020531728496844,2.0625,1.9,4.6875,4.7,3.125,2.875,3.875,3.625,4.645833333333333,3.0
146,90996,Koopa Troopa,Buggybud,Cushion,Peach Parasol,1.5,1.75,2.75,2.25,5.0,1.75,4.75,4.25,5.0,4.5,4.5,5.0,43.0,3.5526932012538017,2.0625,1.9,4.625,4.6,3.125,3.0,3.875,3.375,4.708333333333333,3.25
147,90968,Koopa Troopa,Buggybud,Sponge,Peach Parasol,1.5,1.75,2.75,2.25,5.0,1.75,4.75,4.25,5.0,4.75,4.5,5.0,43.25,3.53658892661803,2.0625,1.9,4.6875,4.675,3.125,3.0,3.875,3.5,4.729166666666667,3.25
148,143910,Isabelle,Buggybud,Cushion,Peach Parasol,1.5,1.75,2.75,2.25,5.25,1.75,4.5,4.0,4.75,4.25,3.75,5.0,41.5,3.618986976999504,2.0625,1.9,4.375,4.35,3.0,2.875,3.75,3.25,4.375,3.125
149,149762,Isabelle,Buggybud,Sponge,Peach Parasol,1.5,1.75,2.75,2.25,5.25,1.75,4.5,4.0,4.75,4.5,3.75,5.0,41.75,3.60415253286215,2.0625,1.9,4.4375,4.425,3.0,2.875,3.75,3.375,4.395833333333333,3.125
150,22485,Baby Daisy,Cat Cruiser,Cushion,Cloud Glider,1.5,1.75,3.0,2.0,4.5,1.5,5.0,4.0,5.5,4.75,4.5,4.75,42.75,3.488209219621853,2.0625,1.85,4.8125,4.775,3.25,2.875,4.25,3.375,4.6875,3.25
151,18933,Baby Daisy,Cat Cruiser,Sponge,Cloud Glider,1.5,1.75,3.0,2.0,4.5,1.5,5.0,4.0,5.5,5.0,4.5,4.75,43.0,3.4687596629865807,2.0625,1.85,4.875,4.85,3.25,2.875,4.25,3.5,4.708333333333333,3.25
152,30721,Baby Rosalina,Cat Cruiser,Cushion,Cloud Glider,1.5,1.75,3.0,2.0,4.75,1.5,4.75,3.75,5.25,4.5,4.0,4.75,41.5,3.5664993050492644,2.0625,1.85,4.5625,4.525,3.125,2.75,4.125,3.25,4.4375,3.125
153,24813,Baby Rosalina,Cat Cruiser,Sponge,Cloud Glider,1.5,1.75,3.0,2.0,4.75,1.5,4.75,3.75,5.25,4.75,4.0,4.75,41.75,3.5482834089926296,2.0625,1.85,4.625,4.6,3.125,2.75,4.125,3.375,4.458333333333333,3.125
154,20016,Baby Daisy,Pipe Frame,Monster,Peach Parasol,1.5,2.0,1.5,1.75,4.25,2.25,4.75,4.75,4.5,4.25,4.75,4.5,40.75,3.567986425068576,1.6875,1.675,4.5625,4.575,3.125,3.375,3.0,3.0,4.604166666666667,3.5
155,23838,Baby Rosalina,Pipe Frame,Monster,Peach Parasol,1.5,2.0,1.5,1.75,4.5,2.25,4.5,4.5,4.25,4.0,4.25,4.5,39.5,3.6607611840823138,1.6875,1.675,4.3125,4.325,3.0,3.25,2.875,2.875,4.354166666666667,3.375
156,20394,Baby Daisy,Buggybud,Off-Road,Peach Parasol,1.5,2.0,1.5,2.0,4.75,1.75,5.0,4.75,5.0,5.0,4.5,4.5,42.25,3.420808847235492,1.75,1.75,4.9375,4.95,3.25,3.375,3.25,3.5,4.645833333333333,3.375
157,14680,Baby Daisy,Buggybud,Retro Off-Road,Peach Parasol,1.5,2.0,1.5,2.0,4.75,1.75,5.0,4.75,5.25,5.0,4.5,4.5,42.5,3.3980362429855413,1.75,1.75,5.0,4.975,3.25,3.375,3.375,3.5,4.666666666666667,3.375
158,32152,Baby Rosalina,Buggybud,Off-Road,Peach Parasol,1.5,2.0,1.5,2.0,5.0,1.75,4.75,4.5,4.75,4.75,4.0,4.5,41.0,3.502527381744747,1.75,1.75,4.6875,4.7,3.125,3.25,3.125,3.375,4.395833333333333,3.25
159,32280,Baby Rosalina,Buggybud,Retro Off-Road,Peach Parasol,1.5,2.0,1.5,2.0,5.0,1.75,4.75,4.5,5.0,4.75,4.0,4.5,41.25,3.480711141236257,1.75,1.75,4.75,4.725,3.125,3.25,3.25,3.375,4.416666666666667,3.25
160,73379,Dry Bones,Buggybud,Monster,Cloud Glider,1.5,2.0,1.75,2.25,4.75,2.0,4.25,4.0,4.5,4.25,4.75,4.5,40.5,3.6706973803736576,1.875,1.85,4.25,4.225,2.875,3.0,3.125,3.25,4.5,3.125
161,21744,Baby Daisy,Pipe Frame,Button,Wario Wing,1.5,2.0,2.0,1.75,4.75,1.5,5.5,5.25,4.5,5.25,3.75,5.0,42.75,3.3344227045037127,1.8125,1.725,5.125,5.275,3.5,3.625,3.25,3.5,4.625,3.5
162,31847,Baby Rosalina,Pipe Frame,Button,Wario Wing,1.5,2.0,2.0,1.75,5.0,1.5,5.25,5.0,4.25,5.0,3.25,5.0,41.5,3.3980362429855413,1.8125,1.725,4.875,5.025,3.375,3.5,3.125,3.375,4.375,3.375
163,20440,Baby Daisy,Buggybud,Normal,Super Glider,1.5,2.0,2.25,1.75,4.75,1.5,5.5,5.0,5.25,5.5,4.5,4.75,44.25,3.297311617684338,1.875,1.75,5.3125,5.375,3.5,3.5,3.75,3.625,4.854166666666667,3.5
164,26166,Baby Rosalina,Buggybud,Normal,Super Glider,1.5,2.0,2.25,1.75,5.0,1.5,5.25,4.75,5.0,5.25,4.0,4.75,43.0,3.3821544441992484,1.875,1.75,5.0625,5.125,3.375,3.375,3.625,3.5,4.604166666666667,3.375
165,79378,Dry Bones,Buggybud,Button,Super Glider,1.5,2.0,2.25,2.0,5.25,1.25,5.0,4.5,4.5,5.25,3.75,5.0,42.25,3.410051697047792,1.9375,1.825,4.8125,4.925,3.25,3.25,3.375,3.625,4.520833333333333,3.125
166,73210,Dry Bones,Buggybud,Normal,Peach Parasol,1.5,2.0,2.25,2.25,5.25,1.75,5.0,4.75,5.0,4.75,4.0,4.75,43.25,3.498264892421658,2.0,1.9,4.875,4.875,3.25,3.375,3.625,3.5,4.541666666666667,3.375
167,18815,Baby Daisy,W 25 Silver Arrow,Button,Cloud Glider,1.5,2.0,2.25,2.5,4.75,1.0,5.25,4.75,5.0,5.5,4.25,5.0,43.75,3.3469782032271747,2.0625,1.975,5.125,5.2,3.375,3.375,3.625,4.0,4.791666666666667,3.125
168,31745,Baby Rosalina,W 25 Silver Arrow,Button,Cloud Glider,1.5,2.0,2.25,2.5,5.0,1.0,5.0,4.5,4.75,5.25,3.75,5.0,42.5,3.4194601996134164,2.0625,1.975,4.875,4.95,3.25,3.25,3.5,3.875,4.541666666666667,3.0
169,85056,Koopa Troopa,Buggybud,Button,Peach Parasol,1.5,2.0,2.25,2.5,5.25,1.5,5.0,4.75,4.75,5.0,3.75,5.25,43.5,3.4497067726042627,2.0625,1.975,4.875,4.925,3.25,3.375,3.5,3.75,4.625,3.25
170,144056,Isabelle,Buggybud,Button,Peach Parasol,1.5,2.0,2.25,2.5,5.5,1.5,4.75,4.5,4.5,4.75,3.0,5.25,42.0,3.4849242443182766,2.0625,1.975,4.625,4.675,3.125,3.25,3.375,3.625,4.291666666666667,3.125
171,20144,Baby Daisy,Pipe Frame,Cushion,Super Glider,1.5,2.0,2.5,1.25,4.5,1.5,5.25,4.5,4.75,5.0,4.75,4.75,42.25,3.3958210350727223,1.8125,1.625,4.875,4.975,3.375,3.25,3.625,3.125,4.791666666666667,3.375
172,20116,Baby Daisy,Pipe Frame,Sponge,Super Glider,1.5,2.0,2.5,1.25,4.5,1.5,5.25,4.5,4.75,5.25,4.75,4.75,42.5,3.3733982253380717,1.8125,1.625,4.9375,5.05,3.375,3.25,3.625,3.25,4.8125,3.375
173,23957,Baby Rosalina,Pipe Frame,Cushion,Super Glider,1.5,2.0,2.5,1.25,4.75,1.5,5.0,4.25,4.5,4.75,4.25,4.75,41.0,3.4836746970908834,1.8125,1.625,4.625,4.725,3.25,3.125,3.5,3.0,4.541666666666667,3.25
174,31864,Baby Rosalina,Pipe Frame,Sponge,Super Glider,1.5,2.0,2.5,1.25,4.75,1.5,5.0,4.25,4.5,5.0,4.25,4.75,41.25,3.4621258770036416,1.8125,1.625,4.6875,4.8,3.25,3.125,3.5,3.125,4.5625,3.25
175,70998,Dry Bones,Pipe Frame,Cushion,Peach Parasol,1.5,2.0,2.5,1.75,5.0,1.75,4.75,4.25,4.5,4.25,4.25,4.75,41.25,3.605510031327843,1.9375,1.775,4.4375,4.475,3.125,3.125,3.5,3.0,4.479166666666667,3.25
176,70972,Dry Bones,Pipe Frame,Sponge,Peach Parasol,1.5,2.0,2.5,1.75,5.0,1.75,4.75,4.25,4.5,4.5,4.25,4.75,41.5,3.5904814920539625,1.9375,1.775,4.5,4.55,3.125,3.125,3.5,3.125,4.5,3.25
177,13217,Baby Daisy,Cat Cruiser,Button,Cloud Glider,1.5,2.0,2.5,2.25,4.75,1.25,5.25,4.5,5.25,5.25,3.75,5.0,43.25,3.410051697047792,2.0625,1.925,5.0625,5.1,3.375,3.25,3.875,3.75,4.604166666666667,3.25
178,24787,Baby Rosalina,Cat Cruiser,Button,Cloud Glider,1.5,2.0,2.5,2.25,5.0,1.25,5.0,4.25,5.0,5.0,3.25,5.0,42.0,3.4699970291175606,2.0625,1.925,4.8125,4.85,3.25,3.125,3.75,3.625,4.354166666666667,3.125
179,17196,Baby Daisy,Tanooki Kart,Cushion,Peach Parasol,1.5,2.0,2.75,2.0,3.75,2.0,5.0,4.75,5.25,4.5,5.25,4.25,43.0,3.560566188750001,2.0625,1.875,4.875,4.825,3.25,3.375,4.0,3.25,4.791666666666667,3.5
180,18346,Baby Daisy,Tanooki Kart,Sponge,Peach Parasol,1.5,2.0,2.75,2.0,3.75,2.0,5.0,4.75,5.25,4.75,5.25,4.25,43.25,3.5443748088983567,2.0625,1.875,4.9375,4.9,3.25,3.375,4.0,3.375,4.8125,3.5
181,28958,Baby Rosalina,Tanooki Kart,Cushion,Peach Parasol,1.5,2.0,2.75,2.0,4.0,2.0,4.75,4.5,5.0,4.25,4.75,4.25,41.75,3.6837625363916815,2.0625,1.875,4.625,4.575,3.125,3.25,3.875,3.125,4.541666666666667,3.375
182,28930,Baby Rosalina,Tanooki Kart,Sponge,Peach Parasol,1.5,2.0,2.75,2.0,4.0,2.0,4.75,4.5,5.0,4.5,4.75,4.25,42.0,3.668561953102108,2.0625,1.875,4.6875,4.65,3.125,3.25,3.875,3.25,4.5625,3.375
183,22243,Baby Daisy,W 25 Silver Arrow,Roller,Wario Wing,1.5,2.0,2.75,2.0,4.75,1.5,5.5,5.25,5.25,5.25,4.25,5.0,45.0,3.3519984554287907,2.0625,1.875,5.3125,5.35,3.5,3.625,4.0,3.625,4.854166666666667,3.5
184,27969,Baby Rosalina,W 25 Silver Arrow,Roller,Wario Wing,1.5,2.0,2.75,2.0,5.0,1.5,5.25,5.0,5.0,5.0,3.75,5.0,43.75,3.4280211756380363,2.0625,1.875,5.0625,5.1,3.375,3.5,3.875,3.5,4.604166666666667,3.375
185,90991,Koopa Troopa,Buggybud,Cushion,Cloud Glider,1.5,2.0,2.75,2.25,5.0,1.5,4.75,4.0,5.0,4.75,4.75,5.0,43.25,3.5249871597888114,2.125,1.95,4.625,4.625,3.125,3.0,3.875,3.5,4.791666666666667,3.125
186,85079,Koopa Troopa,Buggybud,Sponge,Cloud Glider,1.5,2.0,2.75,2.25,5.0,1.5,4.75,4.0,5.0,5.0,4.75,5.0,43.5,3.5056926201565672,2.125,1.95,4.6875,4.7,3.125,3.0,3.875,3.625,4.8125,3.125
187,143913,Isabelle,Buggybud,Cushion,Cloud Glider,1.5,2.0,2.75,2.25,5.25,1.5,4.5,3.75,4.75,4.5,4.0,5.0,41.75,3.6000879356621045,2.125,1.95,4.375,4.375,3.0,2.875,3.75,3.375,4.458333333333333,3.0
188,143879,Isabelle,Buggybud,Sponge,Cloud Glider,1.5,2.0,2.75,2.25,5.25,1.5,4.5,3.75,4.75,4.75,4.0,5.0,42.0,3.5817744761979373,2.125,1.95,4.4375,4.45,3.0,2.875,3.75,3.5,4.479166666666667,3.0
189,21067,Baby Daisy,Cat Cruiser,Roller,Wario Wing,1.5,2.0,3.0,1.75,4.75,1.75,5.5,5.0,5.5,5.0,3.75,5.0,44.5,3.3909583126857297,2.0625,1.825,5.25,5.25,3.5,3.5,4.25,3.375,4.666666666666667,3.625
190,30767,Baby Rosalina,Cat Cruiser,Roller,Wario Wing,1.5,2.0,3.0,1.75,5.0,1.75,5.25,4.75,5.25,4.75,3.25,5.0,43.25,3.4535291888635693,2.0625,1.825,5.0,5.0,3.375,3.375,4.125,3.25,4.416666666666667,3.5
191,21643,Baby Daisy,Pipe Frame,Monster,Cloud Glider,1.5,2.25,1.5,1.75,4.25,2.0,4.75,4.5,4.5,4.5,5.0,4.5,41.0,3.548772724188039,1.75,1.725,4.5625,4.6,3.125,3.375,3.0,3.125,4.6875,3.375
192,31933,Baby Rosalina,Pipe Frame,Monster,Cloud Glider,1.5,2.25,1.5,1.75,4.5,2.0,4.5,4.25,4.25,4.25,4.5,4.5,39.75,3.646868110977016,1.75,1.725,4.3125,4.35,3.0,3.25,2.875,3.0,4.4375,3.25
193,20397,Baby Daisy,Buggybud,Off-Road,Cloud Glider,1.5,2.25,1.5,2.0,4.75,1.5,5.0,4.5,5.0,5.25,4.75,4.5,42.5,3.3909583126857297,1.8125,1.8,4.9375,4.975,3.25,3.375,3.25,3.625,4.729166666666667,3.25
194,20511,Baby Daisy,Buggybud,Retro Off-Road,Cloud Glider,1.5,2.25,1.5,2.0,4.75,1.5,5.0,4.5,5.25,5.25,4.75,4.5,42.75,3.3688925959225235,1.8125,1.8,5.0,5.0,3.25,3.375,3.375,3.625,4.75,3.25
195,32151,Baby Rosalina,Buggybud,Off-Road,Cloud Glider,1.5,2.25,1.5,2.0,5.0,1.5,4.75,4.25,4.75,5.0,4.25,4.5,41.25,3.476975944796908,1.8125,1.8,4.6875,4.725,3.125,3.25,3.125,3.5,4.479166666666667,3.125
196,26445,Baby Rosalina,Buggybud,Retro Off-Road,Cloud Glider,1.5,2.25,1.5,2.0,5.0,1.5,4.75,4.25,5.0,5.0,4.25,4.5,41.5,3.4558271803422724,1.8125,1.8,4.75,4.75,3.125,3.25,3.25,3.5,4.5,3.125
197,21549,Baby Daisy,Pipe Frame,Button,Super Glider,1.5,2.25,2.0,1.5,4.75,1.25,5.5,5.0,4.5,5.5,4.0,5.0,42.75,3.290650708602832,1.8125,1.7,5.125,5.3,3.5,3.625,3.25,3.5,4.708333333333333,3.375
198,23901,Baby Rosalina,Pipe Frame,Button,Super Glider,1.5,2.25,2.0,1.5,5.0,1.25,5.25,4.75,4.25,5.25,3.5,5.0,41.5,3.359485483518089,1.8125,1.7,4.875,5.05,3.375,3.5,3.125,3.375,4.458333333333333,3.25
199,21724,Baby Daisy,Pipe Frame,Normal,Peach Parasol,1.5,2.25,2.0,1.75,4.75,1.75,5.5,5.25,5.0,5.0,4.25,4.75,43.75,3.378208295330953,1.875,1.775,5.1875,5.25,3.5,3.75,3.5,3.375,4.729166666666667,3.625
